fecha,accion,mcap,retorno,presion3,mom,vol,btm
04/2006,CAP,20.8067386646569,.005302053416,.0013166844,.080807853,.0918750200295037,-.9090392
05/2006,CAP,20.82407493983128,.017487420606,-.0034212542,.133759555696,.0667642823314083,-.9090392
06/2006,CAP,20.7923515211128,-.031225510065,-.0019527245,.089792129537,.0678773809471871,-.9090392
07/2006,CAP,20.75383628710543,-.027774901369,.0006978141,-.030451140462,.0647084432593989,-1.1131675
08/2006,CAP,20.77727306928054,.023713581679,-.008451649,-.049447912432,.0627900857575468,-1.1131675
09/2006,CAP,20.73939713157207,-.037167615326,.0023539073,-.049664971059,.0484423073256018,-1.1131675
10/2006,CAP,20.7332459892361,.0042051431228,.000070860711,-.0507618813522,.0394583865153457,-1.1131675
11/2006,CAP,20.74889585276876,.015772964016,.000040321687,-.0524763379422,.0377098105517652,-1.1131675
12/2006,CAP,20.91339752047814,.17880553532,-.0018430878,.1575547074428,.0624525999235957,-1.1131675
01/2007,CAP,20.89563174229304,-.0088151148775,-.00066953001,.1765144939343,.0585828107537877,-1.1131675
02/2007,CAP,20.92708165379779,.031949685534,.00077657052,.1847505977893,.0581536508542128,-1.1131675
03/2007,CAP,20.97739140769454,.051596782057,-.00075867801,.2735149951723,.0570860868339369,-1.1131675
04/2007,CAP,21.09458569913614,.13414595192,.00095902849,.4034558039695,.0657983915087932,-1.1131675
05/2007,CAP,21.05244195522537,-.041268041236,-.00093434437,.3464147987175,.068878715289078,-1.1131675
06/2007,CAP,21.31970667550602,.30638622751,.0061991885,.4739954909075,.1040308316863207,-1.1131675
07/2007,CAP,21.35615662758423,.044201730672,-.00097384973,.5270123364570001,.1010045178405201,-1.1322136
08/2007,CAP,21.32577923643507,-.029920634921,.001390603,.465142016002,.1038368834186929,-1.1322136
09/2007,CAP,21.4944682433688,.18375194306,-.00035977035,.597297177005,.1057399501962294,-1.1322136
10/2007,CAP,21.58726834854257,.10320281961,.0017691558,.5663540446949999,.1037648877422329,-1.1322136
11/2007,CAP,21.53077664582504,-.054925673973,-.0050691906,.552696411958,.1096347499078686,-1.1322136
12/2007,CAP,21.43605280438789,-.09037589976,-.000444114,.155934284688,.1139030954320547,-1.1322136
01/2008,CAP,21.3395916107009,-.085853948847,-.002730292,.025878605169,.1196965310472395,-1.1322136
02/2008,CAP,21.48697601269037,.15879932219,.0048564211,.21459856228,.1238644391988606,-1.1322136
03/2008,CAP,21.51159898982452,.024928626139,.001033101,.055775245359,.1242020248835699,-1.1322136
04/2008,CAP,21.56233162704333,.061474549408,.0014694665,.014046975157,.1217080748781343,-1.1322136
05/2008,CAP,21.6014654036477,.039909589927,-.003407584,.108882239057,.1184864346795727,-1.1322136
06/2008,CAP,22.00868847217271,.50263925976,-.0014940972,.7018973985770001,.1619073861250327,-1.1322136
07/2008,CAP,21.87329561340809,-.12207085751,-.0030162241,.665680489914,.1712971777954401,-1.5377939
08/2008,CAP,21.75141105349187,-.11474944399,-.0033520933,.392131723734,.1768974638798187,-1.5377939
09/2008,CAP,21.45016726204454,-.26010262989,-.0051928456,.107100467705,.1922532743939875,-1.5377939
10/2008,CAP,20.90867833959165,-.41119227112,-.0064495765,-.3655663528229999,.225008353502836,-1.5377939
11/2008,CAP,20.90399915340414,-.0046682558605,-.0054532173,-.4101441986104999,.224955599445638,-1.5377939
12/2008,CAP,20.72013964177641,-.16794731065,-.0074354503,-1.0807307690205,.2280943595242555,-1.5377939
12/2002,CCU,20.33291385258066,.051980198019,,,,
01/2003,CCU,20.45461078755818,.14109350369,,.14109350369,,
02/2003,CCU,20.50538311293161,.052083333332,,.193176837022,.0629396950547116,
03/2003,CCU,20.42496735649292,-.0093007918231,,.1838760451989,.0756188527761638,
04/2003,CCU,20.43355737836035,.0086270219745,,.1925030671734,.0671233265797263,
05/2003,CCU,20.42929297957389,.013891298797,,.2063943659704,.0601128562634073,
06/2003,CCU,20.39887778484291,-.02995730669,,.1764370592804,.0611278164553221,
07/2003,CCU,20.54616395561385,.15868549751,,.1940290531004,.0741716485806474,-.44554687
08/2003,CCU,20.40769386777043,-.041305550372,,.1006401693964,.0755622453832505,-.44554687
09/2003,CCU,20.46703330755674,.061135371179,,.1710763323985,.0711487325141401,-.44554687
10/2003,CCU,20.56118303215596,.15345061082,,.315899921244,.0761547316368637,-.44554687
11/2003,CCU,20.53465349523172,-.026180720214,,.275827902233,.0758873055428806,-.44554687
12/2003,CCU,20.54802523219761,.013461538461,,.319246747384,.0728851452206601,-.44554687
01/2004,CCU,20.53465349523172,-.00042267327353,,.16013857660047,.0664350679051367,-.44554687
02/2004,CCU,20.64385278719671,.11538461538,,.31682874235247,.0707622597041684,-.44554687
03/2004,CCU,20.60876146738544,-.034482758621,,.22121061255247,.0725397055670127,-.44554687
04/2004,CCU,20.54992096736251,-.038355480767,,.02940452096547,.0751765432662412,-.44554687
05/2004,CCU,20.51523540937462,-.034090909091,,.02149433208847,.0772866065260447,-.44554687
06/2004,CCU,20.56868324381803,.054901960784,,.06293475441147,.0756889674103988,-.44554687
07/2004,CCU,20.56309143055225,-.0055762081784,,.0577812195066,.0647242377953672,-1.1021218
08/2004,CCU,20.66094722055601,.10280373831,,.0452003424366,.0660435725780488,-1.1021218
09/2004,CCU,20.62999863946282,-.030474576271,,.0492085247866,.0674190874128941,-1.1021218
10/2004,CCU,20.60159297790683,-.028006013776,,.0595579917776,.054497924981785,-1.1021218
11/2004,CCU,20.67106535072159,.071942446044,,.1655913469126,.0563296471656844,-1.1021218
12/2004,CCU,20.62365007987477,-.046308724832,,.0643806612966,.0591089840707275,-1.1021218
01/2005,CCU,20.60697415681134,-.0070066073804,,.0629502620946,.0592510832836685,-1.1021218
02/2005,CCU,20.63693234435214,.030411449015,,-.0094420272004,.0498515667664147,-1.1021218
03/2005,CCU,20.62646104448484,-.010416666667,,.0106158824036,.048677715845984,-1.1021218
04/2005,CCU,20.59219645051303,-.012195430542,,.0264264656376,.0471211609537606,-1.1021218
05/2005,CCU,20.57977393051219,-.012345679012,,-.0578616594184,.0457896750231653,-1.1021218
06/2005,CCU,20.60432306078966,.024852941177,,.0133000065906,.0438295919099295,-1.1021218
07/2005,CCU,20.73214782266863,.13635385277,,.156660466741,.0573477652412198,-1.0973691
08/2005,CCU,20.6265663021012,-.10019888246,,.026050135266,.0600331138239202,-1.0973691
09/2005,CCU,20.58713646629186,-.038662596919,,-.002195794986,.0604730567548993,-1.0973691
10/2005,CCU,20.53849227153889,-.047480018979,,-.037480383423,.061564923345464,-1.0973691
11/2005,CCU,20.56122052261644,.022988505747,,-.002146198664,.0578049206339304,-1.0973691
12/2005,CCU,20.53465349523172,-.026217228464,,-.053216368305,.0567815948697469,-1.0973691
01/2006,CCU,20.55370169020241,.031128404669,,-.158441816406,.0576178962093854,-1.0973691
02/2006,CCU,20.60478930306071,.05241509434,,-.005827839606,.059012104675152,-1.0973691
03/2006,CCU,20.54422294624787,-.058768690165,,-.025933932852,.0615113469087545,-1.0973691
04/2006,CCU,20.51169975453984,-.0059403034493,,.0156057826777,.0614467454191457,-1.0973691
05/2006,CCU,20.48981704329028,-.021645021645,,-.0290277447143,.0616498243046511,-1.0973691
06/2006,CCU,20.446452599862,-.042437650845,,-.0452481670953,.061985365254701,-1.0973691
07/2006,CCU,20.47523007476092,.029195547155,,-.0471810246093,.0445263864948423,-.95385623
08/2006,CCU,20.56682277816511,.095918367348,,-.0036777516013,.0471795155464986,-.95385623
09/2006,CCU,20.61587893515431,.050279329609,,.1053702681727,.0476730088992168,-.95385623
10/2006,CCU,20.64039855232862,.024822695035,,.136133266657,.0446896404124375,-.95385623
11/2006,CCU,20.70407164718977,.065743944637,,.223522232939,.0472218983459458,-.95385623
12/2006,CCU,20.7205903039881,.02801948052,,.2939793643040001,.0453506281350671,-.95385623
01/2007,CCU,20.76086924556364,.041101140103,,.305884957252,.045648947656461,-.95385623
02/2007,CCU,20.72256835466219,-.037576687117,,.172389902787,.0474744752895264,-.95385623
03/2007,CCU,20.795241034302,.075378486055,,.197489059233,.0444650791212315,-.95385623
04/2007,CCU,20.88747486985446,.12038233872,,.293048702918,.0509001520300355,-.95385623
05/2007,CCU,20.88744784245134,-.0000270270275,,.2272777312535,.0490317957627887,-.95385623
06/2007,CCU,20.92568155557871,.038974026325,.0031256422,.2382322770585,.0420975658058441,-.95385623
07/2007,CCU,20.93014596458332,.0044743893231,-.0002891999,.2016055262786,.0434885380872795,-1.0493561
08/2007,CCU,20.92417161044828,-.0059565431329,.00065236149,.2332256702627,.0419857256629091,-1.0493561
09/2007,CCU,20.91148168373221,-.012609749107,-.00072616298,.1452374351007,.0436345215073995,-1.0493561
10/2007,CCU,20.97867341437352,.069500514526,-.0045552147,.0943556109067,.0451658094391654,-1.0493561
11/2007,CCU,20.86035363489543,-.11158808871,-.0052815378,-.0172054507758,.0598470783541737,-1.0493561
12/2007,CCU,20.82738051280802,-.032435434602,-.0043471162,-.0886149117028,.0614058412304957,-1.0493561
01/2008,CCU,20.7389435071163,-.071413911499,.0068500135,-.1645032125249,.0651144621147806,-1.0493561
02/2008,CCU,20.71202693281327,-.026557551814,.0060766893,-.185104221206,.0645641776585787,-1.0493561
03/2008,CCU,20.70750729701849,-.0045094376073,.0037839627,-.1770039097063,.060528853137943,-1.0493561
04/2008,CCU,20.77442722610985,.10155915683,-.0030140576,-.1449452674023,.0572032531191181,-1.0493561
05/2008,CCU,20.82064182640497,.047299137539,-.0045934059,.0139419588467,.0591177023967514,-1.0493561
06/2008,CCU,20.7079601809254,-.10656495608,-.0038738332,-.0601875626313,.064973247226955,-1.0493561
07/2008,CCU,20.75567171261951,.048868046571,-.0028717199,.0600943954387,.0672455237871119,-1.0159258
08/2008,CCU,20.85893635772903,.10878480466,.011730551,.1954367519127,.0753414983682671,-1.0159258
09/2008,CCU,20.85907539536699,.00013904724801,.0051811556,.20008523676801,.0752240712377383,-1.0159258
10/2008,CCU,20.8600481174916,.00097319541783,-.0091608185,.09949927535584,.0721665872960104,-1.0159258
11/2008,CCU,20.88612260457046,.026417400484,-.00091671385,.07861753830084,.0639547639763197,-1.0159258
12/2008,CCU,20.87395140623497,-.012097428957,.0011726519,.17308506542384,.0630572648029824,-1.0159258
12/2002,CEM,16.70299221971968,0,0,,,
01/2003,CEM,16.70299221971968,0,0,0,,
02/2003,CEM,16.66427770753899,-.037974683544,0,-.037974683544,.0268521562473756,
03/2003,CEM,16.66427770753899,0,0,-.037974683544,.0219246937665193,
04/2003,CEM,16.60153448615195,-.013157894738,0,-.051132578282,.0179031807580107,
05/2003,CEM,16.62400380840105,.022723658807,0,-.028408919475,.0221932315843861,
06/2003,CEM,16.55305207242876,-.068493150685,0,-.09690207016,.0324280165216932,
07/2003,CEM,16.55305207242876,0,0,-.09690207016,.0302254114196563,.12204494
08/2003,CEM,16.2455673726808,-.26470588235,0,-.323633268966,.0930031093031849,.12204494
09/2003,CEM,16.2455673726808,0,0,-.323633268966,.0882915368363524,.12204494
10/2003,CEM,16.24576731910692,.00019996643096,0,-.31027540779704,.084215697957113,.12204494
11/2003,CEM,16.28478808583408,.097763240819,0,-.23523582578504,.0895158194351643,.12204494
12/2003,CEM,16.28478808583408,0,0,-.16674267510004,.0856299646091648,.12204494
01/2004,CEM,16.55305207242876,.30769230769,,.14094963258996,.1282620373354463,.12204494
02/2004,CEM,16.55305207242876,0,,.40565551493996,.1276079296323789,.12204494
03/2004,CEM,16.55305207242876,0,0,.40565551493996,.1276079296323789,.12204494
04/2004,CEM,16.50402787349073,0,0,.405455548509,.1274769817721602,.12204494
05/2004,CEM,16.55305207242876,.050245765231,0,.357938072921,.1280137587649194,.12204494
06/2004,CEM,16.55305207242876,0,0,.357938072921,.1256907394610615,.12204494
07/2004,CEM,16.55305207242876,0,0,.050245765231,.1256907394610615,.55656374
08/2004,CEM,16.65103248078897,.10294117647,0,.153186941701,.0911184855899372,.55656374
09/2004,CEM,16.65103248078897,0,0,.153186941701,.0911184855899372,.55656374
10/2004,CEM,16.94866488409392,.38904065848,0,.542227600181,.1327555574234809,.55656374
11/2004,CEM,16.98750471741018,.039603960397,0,.531585795347,.1330684924662852,.55656374
12/2004,CEM,16.93871455324075,-.023550665138,0,.508035130209,.134427863282875,.55656374
01/2005,CEM,17.07847649561591,.15,0,.6580351302090001,.1157159971488544,.55656374
02/2005,CEM,17.07847649561591,0,0,.5550939537389999,.1157159971488544,.55656374
03/2005,CEM,17.07847649561591,0,0,.5550939537389999,.1157159971488544,.55656374
04/2005,CEM,17.25565079927815,-.077219252226,0,.088834043033,.1213085887118284,.55656374
05/2005,CEM,17.3737116884076,.12531262856,0,.174542711196,.1230990877360977,.55656374
06/2005,CEM,17.35646988200159,-.017094017093,.0066666668,.180999359241,.1239379817458259,.55656374
07/2005,CEM,17.31201811943075,-.023662861912,0,.007336497329,.1251172351892064,-.052180581
08/2005,CEM,17.30288563586748,-.0090909090904,.02263451,-.0017544117614,.1254306048409435,-.052180581
09/2005,CEM,17.29366898076256,-.0091743119265,0,-.0109287236879,.1257647305177976,-.052180581
10/2005,CEM,17.32106795495067,.027777777777,0,.0940683063151,.0641673641692064,-.052180581
11/2005,CEM,17.3651279447447,.045045045044,0,.0138007227991,.0643740543642557,-.052180581
12/2005,CEM,17.35646988200159,-.0086206896558,0,.0222740502363,.0636872002748172,-.052180581
01/2006,CEM,17.34773620203283,-.0086956521727,0,.0372412599756,.0481191801803494,-.052180581
02/2006,CEM,17.28436658810024,-.061403508772,0,-.015071339706,.0516829559392943,-.052180581
03/2006,CEM,17.2266582704796,-.056074766355,0,-.0619717941345,.054026512910899,-.052180581
04/2006,CEM,17.19650523230891,-.029702970296,0,-.1194525422075,.0499237015789037,-.052180581
05/2006,CEM,17.01825700090259,-.14797847502,0,-.3124760622715,.0488320809080707,-.052180581
06/2006,CEM,17.07744587229292,.060975609755,0,-.2428797628607,.0548008400558459,-.052180581
07/2006,CEM,17.07744587229292,0,0,-.234184110688,.0550189123777535,-.14684342
08/2006,CEM,17.07744587229292,0,0,-.172780601916,.0551912002947669,-.14684342
09/2006,CEM,17.08887456811654,.011494252874,0,-.105211582687,.055731670621881,-.14684342
10/2006,CEM,17.14424476789272,.056931818182,0,-.018576794209,.0582918616736134,-.14684342
11/2006,CEM,17.16541464523888,.021395548865,0,.150797229676,.0565809184610552,-.14684342
12/2006,CEM,17.21670793962643,.052631578947,0,.142453198868,.0597335368454091,-.14684342
01/2007,CEM,17.23651056692261,.02,0,.162453198868,.060291048799195,-.14684342
02/2007,CEM,17.21670793962643,-.019607843138,0,.14284535573,.0579602475345375,-.14684342
03/2007,CEM,17.19650523230891,-.02,0,.111351102856,.0558247658083851,-.14684342
04/2007,CEM,17.17588594510617,0,0,.054419284674,.0550159207873371,-.14684342
05/2007,CEM,17.19650523230891,.020833333334,0,.053857069143,.0277118957460313,-.14684342
06/2007,CEM,17.19650523230891,0,0,.001225490196,.0243075007760035,-.14684342
07/2007,CEM,,,0,-.018774509804,.0251853328041424,.014181986
08/2007,CEM,17.1113474239686,-.081632653061,0,-.080799319727,.0381229773640652,.014181986
09/2007,CEM,17.14413724679159,.033333333333,0,-.027465986394,.0390165090981296,.014181986
10/2007,CEM,17.12601707434193,0,0,-.027465986394,.0354334663818323,.014181986
11/2007,CEM,,,0,-.048299319728,.036758204967349,.014181986
12/2007,CEM,,,0,-.048299319728,.0338143466014469,.014181986
01/2008,CEM,,,0,-.048299319728,.0347051542511761,.014181986
02/2008,CEM,17.10577637891915,-.020037227637,0,.013296105696,.0347253179312497,.014181986
03/2008,CEM,17.10577637891915,0,0,-.020037227637,.0344931670420588,.014181986
04/2008,CEM,,,0,-.020037227637,.0371666391113718,.014181986
05/2008,CEM,17.10577637891915,.061362695002,1.7666666e-07,.041325467365,.0445999330787141,.014181986
06/2008,CEM,,,0,.041325467365,.0488544086376827,.014181986
07/2008,CEM,17.10577637891915,0,5.0499998e-06,.041325467365,.0445999330787141,
08/2008,CEM,17.07744587229292,-.027932960894,7.4766667e-06,.033429734108,.0309470829486827,
09/2008,CEM,16.99356438831222,-.040396316321,0,-.006966582213,.0328501934454213,
10/2008,CEM,16.99356438831222,0,1.3333334e-08,-.006966582213,.0328501934454213,
11/2008,CEM,16.99356438831222,0,0,-.068329277215,.0304439362660415,
12/2008,CEM,,,0,-.068329277215,.0304439362660415,
12/2002,CEMENTOS,18.71305215674122,.05625,.001462942,,,
01/2003,CEMENTOS,18.67894654425471,-.033530571993,.0014657767,-.033530571993,,
02/2003,CEMENTOS,18.69914925157223,.020408163266,-.000094617761,-.013122408727,.0381404454702648,
03/2003,CEMENTOS,18.71895187886841,.02,.000056770659,.006877591273,.031024387978089,
04/2003,CEMENTOS,18.92229280288644,.22549019608,-.00045122454,.232367787353,.1144376449781482,
05/2003,CEMENTOS,19.08441165236287,.21557692308,-.00036810472,.447944710433,.1215824185048209,
06/2003,CEMENTOS,19.03576430026476,-.047483026414,.00026492972,.400461684019,.1222999659976379,
07/2003,CEMENTOS,19.06379236516014,.028424546646,.00018892139,.462416802658,.1125795977080594,.28366169
08/2003,CEMENTOS,19.19396740742605,.13902774387,.00057575287,.581036383262,.1077931561470092,.28366169
09/2003,CEMENTOS,19.34100313774462,.15839535212,.00042594268,.719431735382,.1049562463216153,.28366169
10/2003,CEMENTOS,19.33042102841408,-.01052631579,.0014898437,.483415223512,.1030731649131848,.28366169
11/2003,CEMENTOS,19.30891482319312,-.0042366120297,.00014372816,.2636016884023,.1004201476391252,.28366169
12/2003,CEMENTOS,19.36183722464746,.054347826088,.00066023518,.3654325409042999,.0957933536122156,.28366169
01/2004,CEMENTOS,19.32508768243872,-.036082474227,,.3009255200313,.0960316630678605,.28366169
02/2004,CEMENTOS,19.32508768243872,0,,.1618977761613,.0970417365677993,.28366169
03/2004,CEMENTOS,19.31972573929734,-.0053475935829,.00063023,-.0018451695416,.0983046003275313,.28366169
04/2004,CEMENTOS,19.34100313774462,.021505376344,0,.0301865225924,.0835828578593903,.28366169
05/2004,CEMENTOS,19.34100313774462,.021566401816,.000233475,.0559895364381,.0634675428005701,.28366169
06/2004,CEMENTOS,19.37219576042517,.031684210526,0,.0333259208761,.0590219709676088,.28366169
07/2004,CEMENTOS,19.4876066119365,.12233445566,.0006434992,.1917428507631,.0643153712391079,-.33753747
08/2004,CEMENTOS,19.65849947290683,.18636363636,.000064351436,.3781064871231,.0718776030866257,-.33753747
09/2004,CEMENTOS,19.71437993130128,.057471264368,.00013408851,.4409253450739999,.0627249264550809,-.33753747
10/2004,CEMENTOS,19.84464512613918,.13913043478,0,.55855040351,.0672219802913054,-.33753747
11/2004,CEMENTOS,19.78433851990819,-.042752910085,-.00037912204,.494231091609,.070821353868885,-.33753747
12/2004,CEMENTOS,19.76385998856465,-.02027027027,.00028564344,.442276610813,.0732419719915512,-.33753747
01/2005,CEMENTOS,19.74646824585279,-.01724137931,-7.1795957e-06,.302700775843,.0716560663605646,-.33753747
02/2005,CEMENTOS,19.79776154024033,.052631578947,0,.16896871843,.0705063042688205,-.33753747
03/2005,CEMENTOS,19.77073286785242,-.026666666668,0,.084830787394,.0721557806672994,-.33753747
04/2005,CEMENTOS,19.65466069659966,-.10958904109,.051560536,-.163888688476,.084677697519345,-.33753747
05/2005,CEMENTOS,19.65080712728367,.014254336867,.0042166938,-.106881441524,.0847928080599288,-.33753747
06/2005,CEMENTOS,19.69240102458251,.042471042472,0,-.044140128782,.0848430893753638,-.33753747
07/2005,CEMENTOS,19.74646824585279,.055555555555,0,.028656806083,.0805448019177844,-.65785497
08/2005,CEMENTOS,19.71147717164332,-.034385964912,.0021459272,-.058360737776,.0646271938571111,-.65785497
09/2005,CEMENTOS,19.72160017927477,.010174418605,.0016420837,-.021519652503,.0628341786519003,-.65785497
10/2005,CEMENTOS,19.65466069659966,-.064748201439,.00011421121,.023321187148,.0494992643630009,-.65785497
11/2005,CEMENTOS,19.6661330977619,.031179985064,6.9487287e-06,.040246835345,.0498843359326563,-.65785497
12/2005,CEMENTOS,19.58950660141988,-.073764258555,7.9365382e-06,-.075988465682,.053572923648115,-.65785497
01/2006,CEMENTOS,19.60336740221211,.013957307061,-.00064003997,-.117586714176,.0539458567887232,-.65785497
02/2006,CEMENTOS,19.61143196204884,.0080971659918,-.0015266425,-.0751035832722,.0508847551761666,-.65785497
03/2006,CEMENTOS,19.72876866875338,.12449799196,.00015824632,.0392199900828,.0637671656370035,-.65785497
04/2006,CEMENTOS,19.77045885771233,.04257142857,.0029527934,.1465396200918,.0540648192563748,-.65785497
05/2006,CEMENTOS,19.73588613652225,-.017142750181,.00037004251,.0982168848468,.0548141047928191,-.65785497
06/2006,CEMENTOS,19.74295330374534,.0070921985807,.0022936028,.1790733419825,.0539436568568269,-.65785497
07/2006,CEMENTOS,19.75360064445456,.010704225353,.0029854099,.1758202602745,.0519091911980838,-.39381811
08/2006,CEMENTOS,19.77073286785242,.017279821628,.0027977678,.1850029159107,.05048177886687,-.39381811
09/2006,CEMENTOS,19.76385998856465,.024846983388,.0026178085,.0853519073387,.0506859067466214,-.39381811
10/2006,CEMENTOS,19.74295330374534,-.020689655173,.00057111285,.0220908235957,.0461409885509067,-.39381811
11/2006,CEMENTOS,19.7562448600374,.030531478391,.00048428398,.0697650521677,.0461194792748447,-.39381811
12/2006,CEMENTOS,19.76379102066918,.0075747046558,.002969427,.0702475582428,.0371541000890484,-.39381811
01/2007,CEMENTOS,19.77073286785242,.0069659976543,0,.0665093305441,.0373251772804561,-.39381811
02/2007,CEMENTOS,19.83698225339362,.068493150684,-.00043353482,.1177226596001,.0395512821144655,-.39381811
03/2007,CEMENTOS,19.83698225339362,0,.00045416527,.0928756762121,.0246749811236398,-.39381811
04/2007,CEMENTOS,19.85288083946141,.016025641025,.0015487338,.1295909724101,.0231039252062797,-.39381811
05/2007,CEMENTOS,19.81756416753651,-.021097702892,.00029509008,.0779617911271,.0235904893400572,-.39381811
06/2007,CEMENTOS,19.89845116424826,.084248366015,.000019112787,.1546354524863,.0312952924121253,-.39381811
07/2007,CEMENTOS,19.84972127917105,-.047561637231,0,.100107817601,.0367074454085828,-.49695155
08/2007,CEMENTOS,19.79776154024033,-.050632911392,-.0025166357,-.019018244475,.0411079077632985,-.49695155
09/2007,CEMENTOS,19.78771120438683,-.010000000001,-.012987507,-.029018244476,.0410577798357045,-.49695155
10/2007,CEMENTOS,19.74997087640399,-.037037037036,-.015952574,-.082080922537,.042253077684984,-.49695155
11/2007,CEMENTOS,19.61623966361694,-.11140321447,-.018151753,-.172386434115,.0527103169449929,-.49695155
12/2007,CEMENTOS,19.4876066119365,-.12070343724,0,-.37733823737,.0615585849182333,-.49695155
01/2008,CEMENTOS,19.35157859885361,-.12718181818,.00016545998,-.456958418319,.0683120676798005,-.49695155
02/2008,CEMENTOS,19.4692574732683,.1248828247,-.00001288694,-.281442682227,.0770626258165732,-.49695155
03/2008,CEMENTOS,19.40224676298534,-.064814814816,.000030883239,-.336257497042,.0774187501303812,-.49695155
04/2008,CEMENTOS,19.66468718601499,.3000990099,-.050394643,.000878549894,.1229568529878778,-.49695155
05/2008,CEMENTOS,19.6661330977619,.014734590673,.00036611775,.127016355037,.1230122714483714,-.49695155
06/2008,CEMENTOS,19.51007946778855,-.14448669201,1.8923553e-06,.103233100267,.1258213837434694,-.49695155
07/2008,CEMENTOS,19.4646170937118,-.044444444445,0,.185970474002,.1257689160431502,-.12784679
08/2008,CEMENTOS,19.4876066119365,.023255813954,.00026848359,.084343463256,.1260791096614173,-.12784679
09/2008,CEMENTOS,19.39229643213217,-.090909090909,.00007868035,.058249187163,.1278551904989747,-.12784679
10/2008,CEMENTOS,19.28693591647435,-.099999999999,.00038624863,-.341849822736,.1297539533893206,-.12784679
11/2008,CEMENTOS,19.37160380890708,.10396721311,.000087801498,-.252617200299,.1321050881766492,-.12784679
12/2008,CEMENTOS,19.24147354239759,-.12201894805,.0026379924,-.230149456339,.1322053908403576,-.12784679
12/2002,CENCOSUD,,,,,,
01/2003,CENCOSUD,,,,0,,
02/2003,CENCOSUD,,,,0,,
03/2003,CENCOSUD,,,,0,,
04/2003,CENCOSUD,,,,0,,
05/2003,CENCOSUD,,,,0,,
06/2003,CENCOSUD,,,,0,,
07/2003,CENCOSUD,,,,0,,
08/2003,CENCOSUD,,,,0,,
09/2003,CENCOSUD,,,,0,,
10/2003,CENCOSUD,,,,0,,
11/2003,CENCOSUD,,,,0,,
12/2003,CENCOSUD,,,,0,,
01/2004,CENCOSUD,,,,0,,
02/2004,CENCOSUD,,,,0,,
03/2004,CENCOSUD,,,,0,,
04/2004,CENCOSUD,,,,0,,
05/2004,CENCOSUD,20.88357713746353,,,0,,
06/2004,CENCOSUD,20.90623964656057,.022921254611,.0059093349,.022921254611,,
07/2004,CENCOSUD,20.94374404201903,.038216560508,.0020646786,.061137815119,.0108154145200913,
08/2004,CENCOSUD,21.04235051203248,.10363190184,.0033218064,.164769716959,.0428705840100742,
09/2004,CENCOSUD,21.02609837501921,-.016120783582,.00091686135,.148648933377,.0498705450934285,
10/2004,CENCOSUD,21.05400052828906,.031715114286,.0017487312,.180364047663,.0432578047540985,
11/2004,CENCOSUD,21.09701791337275,.043956043955,.0020238538,.224320091618,.0388245760037984,
12/2004,CENCOSUD,21.1281289084002,.0316,.001558642,.232998837007,.035509248859782,
01/2005,CENCOSUD,21.08110245806685,-.045937838003,-.00095448608,.148844438496,.0439489948411963,
02/2005,CENCOSUD,21.06220850874251,-.01871657754,-.00071769877,.026495959116,.0437574977879988,
03/2005,CENCOSUD,21.2100194275053,-.013365484678,.063364148,.02925125802,.0426826350751093,
04/2005,CENCOSUD,21.2159923476352,.012341312566,.016487176,.0098774563,.0405256159609745,
05/2005,CENCOSUD,21.20110373513595,-.014778325123,.00097029511,-.048856912778,.0397334415342853,
06/2005,CENCOSUD,21.3046257943439,.078888888889,.0012844013,-.001568023889,.0438660583608475,
07/2005,CENCOSUD,21.40637526662417,.10710607621,.002909692,.151475890324,.0505650568180656,-.73701638
08/2005,CENCOSUD,21.41811998016631,.011813953488,.0014478976,.182006421352,.044126190809934,-.73701638
09/2005,CENCOSUD,21.47294660389617,.056357451504,.0018513243,.251729357534,.0440848409746681,-.73701638
10/2005,CENCOSUD,21.46893508720771,-.0040034812873,.0024394961,.2353845636807,.0446753663588759,-.73701638
11/2005,CENCOSUD,21.37529251307187,-.086953127472,.00080059399,.1632097613317,.0535185254547358,-.73701638
12/2005,CENCOSUD,21.34083158931849,-.033873908455,.0014782959,.0504469639877,.054394233073578,-.73701638
01/2006,CENCOSUD,21.48977548003682,.16060786651,.0001062483,.1039487542877,.0680861378286497,-.73701638
02/2006,CENCOSUD,21.54163771822741,.05323063757,.00026046595,.1453654383697,.06740779483839,-.73701638
03/2006,CENCOSUD,21.70048722884724,.084911026244,.0013314022,.1739190131097,.0679880660053892,-.73701638
04/2006,CENCOSUD,21.69658507770323,-.0038945476335,-.0012394182,.1740279467635,.0686485353480257,-.73701638
05/2006,CENCOSUD,21.68448205553509,-.012030075188,.00092060934,.2489509990475,.0684749469013901,-.73701638
06/2006,CENCOSUD,21.68820419132665,.0037290715372,-.00074207317,.2865539790397,.0674602166501042,-.73701638
07/2006,CENCOSUD,21.6940254135767,.0058381985,.00087579101,.1317843110297,.0628529008484218,-.41188335
08/2006,CENCOSUD,21.72650880348799,.033016734509,.0030000885,.1115704079687,.0629107578135962,-.41188335
09/2006,CENCOSUD,21.74559004158396,.019264448336,.00077366951,.0459238300607,.0619414073223851,-.41188335
10/2006,CENCOSUD,21.81553702056954,.072451317297,.0007943337,.1222696949912,.0633524279983596,-.41188335
11/2006,CENCOSUD,21.87325157701608,.063387177552,.0020253914,.1976869477312,.0533412306708021,-.41188335
